monetary_code	rate_as_float	date_as_iso
USD	47352.6403	2021-09-19T13:03:00+00:00
GBP	34462.1151	2021-09-19T13:03:00+00:00
EUR	40382.9472	2021-09-19T13:03:00+00:00
USD	47400.8736	2021-09-19T13:08:00+00:00
GBP	34497.2182	2021-09-19T13:08:00+00:00
EUR	40424.0812	2021-09-19T13:08:00+00:00
USD	47391.959	2021-09-19T13:13:00+00:00
GBP	34490.7303	2021-09-19T13:13:00+00:00
EUR	40416.4787	2021-09-19T13:13:00+00:00
USD	47355.5101	2021-09-19T13:18:00+00:00
GBP	34464.2037	2021-09-19T13:18:00+00:00
EUR	40385.3947	2021-09-19T13:18:00+00:00
USD	47334.1083	2021-09-19T13:23:00+00:00
GBP	34448.628	2021-09-19T13:23:00+00:00
EUR	40367.1429	2021-09-19T13:23:00+00:00
USD	47284.1399	2021-09-19T13:28:00+00:00
GBP	34412.2622	2021-09-19T13:28:00+00:00
EUR	40324.5292	2021-09-19T13:28:00+00:00
USD	47339.2233	2021-09-19T13:33:00+00:00
GBP	34452.3506	2021-09-19T13:33:00+00:00
EUR	40371.5051	2021-09-19T13:33:00+00:00
USD	47318.7833	2021-09-19T13:38:00+00:00
GBP	34437.4749	2021-09-19T13:38:00+00:00
EUR	40354.0736	2021-09-19T13:38:00+00:00
USD	47330.1571	2021-09-19T13:43:00+00:00
GBP	34445.7524	2021-09-19T13:43:00+00:00
EUR	40363.7732	2021-09-19T13:43:00+00:00
USD	47394.4267	2021-09-19T13:48:00+00:00
GBP	34492.5263	2021-09-19T13:48:00+00:00
EUR	40418.5832	2021-09-19T13:48:00+00:00
USD	47386.5983	2021-09-19T13:53:00+00:00
GBP	34486.829	2021-09-19T13:53:00+00:00
EUR	40411.9071	2021-09-19T13:53:00+00:00
USD	47320.3517	2021-09-19T13:58:00+00:00
GBP	34438.6163	2021-09-19T13:58:00+00:00
EUR	40355.4111	2021-09-19T13:58:00+00:00
USD	47308.9182	2021-09-19T14:03:00+00:00
GBP	34430.2953	2021-09-19T14:03:00+00:00
EUR	40345.6605	2021-09-19T14:03:00+00:00
USD	47536.0083	2021-09-19T14:08:00+00:00
GBP	34595.566	2021-09-19T14:08:00+00:00
EUR	40539.3259	2021-09-19T14:08:00+00:00
USD	47534.8722	2021-09-19T14:13:00+00:00
GBP	34594.7391	2021-09-19T14:13:00+00:00
EUR	40538.3569	2021-09-19T14:13:00+00:00
USD	47583.6583	2021-09-19T14:18:00+00:00
GBP	34630.2445	2021-09-19T14:18:00+00:00
EUR	40579.9624	2021-09-19T14:18:00+00:00
USD	47560.153	2021-09-19T14:23:00+00:00
GBP	34613.1379	2021-09-19T14:23:00+00:00
EUR	40559.9168	2021-09-19T14:23:00+00:00
USD	47528.7096	2021-09-19T14:28:00+00:00
GBP	34590.2542	2021-09-19T14:28:00+00:00
EUR	40533.1014	2021-09-19T14:28:00+00:00
USD	47517.1393	2021-09-19T14:33:00+00:00
GBP	34581.8335	2021-09-19T14:33:00+00:00
EUR	40523.2341	2021-09-19T14:33:00+00:00
USD	47497.6917	2021-09-19T14:38:00+00:00
GBP	34567.6801	2021-09-19T14:38:00+00:00
EUR	40506.6489	2021-09-19T14:38:00+00:00
USD	47639.6807	2021-09-19T14:43:00+00:00
GBP	34671.0162	2021-09-19T14:43:00+00:00
EUR	40627.739	2021-09-19T14:43:00+00:00
USD	47692.6238	2021-09-19T14:48:00+00:00
GBP	34709.547	2021-09-19T14:48:00+00:00
EUR	40672.8896	2021-09-19T14:48:00+00:00
USD	47678.1583	2021-09-19T14:53:00+00:00
GBP	34699.0194	2021-09-19T14:53:00+00:00
EUR	40660.5532	2021-09-19T14:53:00+00:00
USD	47637.7278	2021-09-19T14:58:00+00:00
GBP	34669.595	2021-09-19T14:58:00+00:00
EUR	40626.0735	2021-09-19T14:58:00+00:00
USD	47659.0968	2021-09-19T15:03:00+00:00
GBP	34685.1468	2021-09-19T15:03:00+00:00
EUR	40644.2973	2021-09-19T15:03:00+00:00
USD	47655.2	2021-09-19T15:08:00+00:00
GBP	34682.3108	2021-09-19T15:08:00+00:00
EUR	40640.9741	2021-09-19T15:08:00+00:00
USD	47625.0637	2021-09-19T15:13:00+00:00
GBP	34660.3784	2021-09-19T15:13:00+00:00
EUR	40615.2735	2021-09-19T15:13:00+00:00
USD	47669.8967	2021-09-19T15:18:00+00:00
GBP	34693.0067	2021-09-19T15:18:00+00:00
EUR	40653.5076	2021-09-19T15:18:00+00:00
USD	47688.003	2021-09-19T15:23:00+00:00
GBP	34706.1841	2021-09-19T15:23:00+00:00
EUR	40668.9489	2021-09-19T15:23:00+00:00
USD	47697.9028	2021-09-19T15:28:00+00:00
GBP	34713.3889	2021-09-19T15:28:00+00:00
EUR	40677.3916	2021-09-19T15:28:00+00:00
USD	47661.9154	2021-09-19T15:33:00+00:00
GBP	34687.1981	2021-09-19T15:33:00+00:00
EUR	40646.7011	2021-09-19T15:33:00+00:00
USD	47735.9723	2021-09-19T15:38:00+00:00
GBP	34741.095	2021-09-19T15:38:00+00:00
EUR	40709.8578	2021-09-19T15:38:00+00:00
USD	47770.775	2021-09-19T15:43:00+00:00
GBP	34766.4235	2021-09-19T15:43:00+00:00
EUR	40739.5379	2021-09-19T15:43:00+00:00
USD	47736.5433	2021-09-19T15:48:00+00:00
GBP	34741.5106	2021-09-19T15:48:00+00:00
EUR	40710.3447	2021-09-19T15:48:00+00:00
USD	47759.9319	2021-09-19T15:53:00+00:00
GBP	34758.5322	2021-09-19T15:53:00+00:00
EUR	40730.2908	2021-09-19T15:53:00+00:00
USD	47714.2576	2021-09-19T15:58:00+00:00
GBP	34725.2915	2021-09-19T15:58:00+00:00
EUR	40691.3392	2021-09-19T15:58:00+00:00
USD	47648.99	2021-09-19T16:03:00+00:00
GBP	34677.7913	2021-09-19T16:03:00+00:00
EUR	40635.6781	2021-09-19T16:03:00+00:00
USD	47614.3104	2021-09-19T16:08:00+00:00
GBP	34652.5523	2021-09-19T16:08:00+00:00
EUR	40606.1029	2021-09-19T16:08:00+00:00
USD	47699.4277	2021-09-19T16:13:00+00:00
GBP	34714.4987	2021-09-19T16:13:00+00:00
EUR	40678.692	2021-09-19T16:13:00+00:00
USD	47691.3183	2021-09-19T16:18:00+00:00
GBP	34708.5969	2021-09-19T16:18:00+00:00
EUR	40671.7763	2021-09-19T16:18:00+00:00
USD	47738.814	2021-09-19T16:23:00+00:00
GBP	34743.1631	2021-09-19T16:23:00+00:00
EUR	40712.2812	2021-09-19T16:23:00+00:00
USD	47652.3825	2021-09-19T16:28:00+00:00
GBP	34680.2603	2021-09-19T16:28:00+00:00
EUR	40638.5712	2021-09-19T16:28:00+00:00
USD	47658.3668	2021-09-19T16:33:00+00:00
GBP	34684.6155	2021-09-19T16:33:00+00:00
EUR	40643.6747	2021-09-19T16:33:00+00:00
USD	47683.8867	2021-09-19T16:38:00+00:00
GBP	34703.1883	2021-09-19T16:38:00+00:00
EUR	40665.4384	2021-09-19T16:38:00+00:00
USD	47605.317	2021-09-19T16:43:00+00:00
GBP	34646.0072	2021-09-19T16:43:00+00:00
EUR	40598.4332	2021-09-19T16:43:00+00:00
USD	47606.065	2021-09-19T16:48:00+00:00
GBP	34646.5516	2021-09-19T16:48:00+00:00
EUR	40599.0711	2021-09-19T16:48:00+00:00
USD	47644.3839	2021-09-19T16:53:00+00:00
GBP	34674.4392	2021-09-19T16:53:00+00:00
EUR	40631.75	2021-09-19T16:53:00+00:00
USD	47587.6091	2021-09-19T16:58:00+00:00
GBP	34633.1198	2021-09-19T16:58:00+00:00
EUR	40583.3316	2021-09-19T16:58:00+00:00
USD	47592.405	2021-09-19T17:03:00+00:00
GBP	34636.6101	2021-09-19T17:03:00+00:00
EUR	40587.4217	2021-09-19T17:03:00+00:00
USD	47643.361	2021-09-19T17:08:00+00:00
GBP	34673.6947	2021-09-19T17:08:00+00:00
EUR	40630.8776	2021-09-19T17:08:00+00:00
USD	47614.553	2021-09-19T17:13:00+00:00
GBP	34652.7289	2021-09-19T17:13:00+00:00
EUR	40606.3098	2021-09-19T17:13:00+00:00
USD	47632.025	2021-09-19T17:18:00+00:00
GBP	34665.4446	2021-09-19T17:18:00+00:00
EUR	40621.2101	2021-09-19T17:18:00+00:00
USD	47651.1013	2021-09-19T17:23:00+00:00
GBP	34679.3279	2021-09-19T17:23:00+00:00
EUR	40637.4787	2021-09-19T17:23:00+00:00
USD	47566.759	2021-09-19T17:28:00+00:00
GBP	34617.9456	2021-09-19T17:28:00+00:00
EUR	40565.5505	2021-09-19T17:28:00+00:00
USD	47406.67	2021-09-19T17:33:00+00:00
GBP	34501.4367	2021-09-19T17:33:00+00:00
EUR	40429.0245	2021-09-19T17:33:00+00:00
USD	47440.4724	2021-09-19T17:38:00+00:00
GBP	34526.0372	2021-09-19T17:38:00+00:00
EUR	40457.8516	2021-09-19T17:38:00+00:00
USD	47400.722	2021-09-19T17:43:00+00:00
GBP	34497.1078	2021-09-19T17:43:00+00:00
EUR	40423.9519	2021-09-19T17:43:00+00:00
USD	47396.9914	2021-09-19T17:48:00+00:00
GBP	34494.3928	2021-09-19T17:48:00+00:00
EUR	40420.7705	2021-09-19T17:48:00+00:00
USD	47329.345	2021-09-19T17:53:00+00:00
GBP	34445.1614	2021-09-19T17:53:00+00:00
EUR	40363.0807	2021-09-19T17:53:00+00:00
USD	47376.0933	2021-09-19T17:58:00+00:00
GBP	34479.1837	2021-09-19T17:58:00+00:00
EUR	40402.9483	2021-09-19T17:58:00+00:00
USD	47398.695	2021-09-19T18:03:00+00:00
GBP	34495.6327	2021-09-19T18:03:00+00:00
EUR	40422.2233	2021-09-19T18:03:00+00:00
USD	47393.3083	2021-09-19T18:08:00+00:00
GBP	34491.7124	2021-09-19T18:08:00+00:00
EUR	40417.6295	2021-09-19T18:08:00+00:00
USD	47438.7322	2021-09-19T18:13:00+00:00
GBP	34524.7707	2021-09-19T18:13:00+00:00
EUR	40456.3675	2021-09-19T18:13:00+00:00
USD	47424.4083	2021-09-19T18:18:00+00:00
GBP	34514.3462	2021-09-19T18:18:00+00:00
EUR	40444.1519	2021-09-19T18:18:00+00:00
USD	47431.69	2021-09-19T18:23:00+00:00
GBP	34519.6456	2021-09-19T18:23:00+00:00
EUR	40450.3618	2021-09-19T18:23:00+00:00
USD	47534.3928	2021-09-19T18:28:00+00:00
GBP	34594.3902	2021-09-19T18:28:00+00:00
EUR	40537.9481	2021-09-19T18:28:00+00:00
USD	47765.8444	2021-09-19T18:33:00+00:00
GBP	34762.8352	2021-09-19T18:33:00+00:00
EUR	40735.3331	2021-09-19T18:33:00+00:00
USD	47748.9333	2021-09-19T18:38:00+00:00
GBP	34750.5277	2021-09-19T18:38:00+00:00
EUR	40720.9111	2021-09-19T18:38:00+00:00
USD	47741.0879	2021-09-19T18:43:00+00:00
GBP	34744.818	2021-09-19T18:43:00+00:00
EUR	40714.2204	2021-09-19T18:43:00+00:00
USD	47668.4031	2021-09-19T18:48:00+00:00
GBP	34691.9198	2021-09-19T18:48:00+00:00
EUR	40652.2339	2021-09-19T18:48:00+00:00
USD	47654.6006	2021-09-19T18:53:00+00:00
GBP	34681.8746	2021-09-19T18:53:00+00:00
EUR	40640.4629	2021-09-19T18:53:00+00:00
USD	47665.7497	2021-09-19T18:58:00+00:00
GBP	34689.9886	2021-09-19T18:58:00+00:00
EUR	40649.971	2021-09-19T18:58:00+00:00
USD	47746.2011	2021-09-19T19:03:00+00:00
GBP	34748.5392	2021-09-19T19:03:00+00:00
EUR	40718.581	2021-09-19T19:03:00+00:00
USD	47730.0402	2021-09-19T19:08:00+00:00
GBP	34736.7777	2021-09-19T19:08:00+00:00
EUR	40704.7988	2021-09-19T19:08:00+00:00
USD	47703.5031	2021-09-19T19:13:00+00:00
GBP	34717.4647	2021-09-19T19:13:00+00:00
EUR	40682.1676	2021-09-19T19:13:00+00:00
USD	47692.8551	2021-09-19T19:18:00+00:00
GBP	34709.7153	2021-09-19T19:18:00+00:00
EUR	40673.0868	2021-09-19T19:18:00+00:00
USD	47625.0939	2021-09-19T19:23:00+00:00
GBP	34660.4003	2021-09-19T19:23:00+00:00
EUR	40615.2992	2021-09-19T19:23:00+00:00
USD	47614.9383	2021-09-19T19:28:00+00:00
GBP	34653.0094	2021-09-19T19:28:00+00:00
EUR	40606.6384	2021-09-19T19:28:00+00:00
USD	47618.4685	2021-09-19T19:33:00+00:00
GBP	34655.5785	2021-09-19T19:33:00+00:00
EUR	40609.649	2021-09-19T19:33:00+00:00
USD	47606.5633	2021-09-19T19:38:00+00:00
GBP	34646.9142	2021-09-19T19:38:00+00:00
EUR	40599.4961	2021-09-19T19:38:00+00:00
USD	47574.4584	2021-09-19T19:43:00+00:00
GBP	34623.5491	2021-09-19T19:43:00+00:00
EUR	40572.1166	2021-09-19T19:43:00+00:00
USD	47576.1917	2021-09-19T19:48:00+00:00
GBP	34624.8105	2021-09-19T19:48:00+00:00
EUR	40573.5947	2021-09-19T19:48:00+00:00
USD	47470.125	2021-09-19T19:53:00+00:00
GBP	34547.6177	2021-09-19T19:53:00+00:00
EUR	40483.1397	2021-09-19T19:53:00+00:00
USD	47408.5806	2021-09-19T19:58:00+00:00
GBP	34502.8272	2021-09-19T19:58:00+00:00
EUR	40430.6539	2021-09-19T19:58:00+00:00
USD	47362.7479	2021-09-19T20:03:00+00:00
GBP	34469.4712	2021-09-19T20:03:00+00:00
EUR	40391.5671	2021-09-19T20:03:00+00:00
USD	47424.0327	2021-09-19T20:08:00+00:00
GBP	34502.7385	2021-09-19T20:08:00+00:00
EUR	40423.8186	2021-09-19T20:08:00+00:00
USD	47421.2814	2021-09-19T20:13:00+00:00
GBP	34500.7368	2021-09-19T20:13:00+00:00
EUR	40421.4735	2021-09-19T20:13:00+00:00
USD	47454.6013	2021-09-19T20:18:00+00:00
GBP	34524.9783	2021-09-19T20:18:00+00:00
EUR	40449.875	2021-09-19T20:18:00+00:00
USD	47439.5917	2021-09-19T20:23:00+00:00
GBP	34514.0582	2021-09-19T20:23:00+00:00
EUR	40437.081	2021-09-19T20:23:00+00:00
USD	47482.9075	2021-09-19T20:28:00+00:00
GBP	34545.5721	2021-09-19T20:28:00+00:00
EUR	40474.003	2021-09-19T20:28:00+00:00
USD	47464.85	2021-09-19T20:33:00+00:00
GBP	34532.4346	2021-09-19T20:33:00+00:00
EUR	40458.611	2021-09-19T20:33:00+00:00
USD	47531.068	2021-09-19T20:38:00+00:00
GBP	34580.6106	2021-09-19T20:38:00+00:00
EUR	40515.0546	2021-09-19T20:38:00+00:00
USD	47556.6061	2021-09-19T20:43:00+00:00
GBP	34599.1905	2021-09-19T20:43:00+00:00
EUR	40536.823	2021-09-19T20:43:00+00:00
USD	47512.1378	2021-09-19T20:48:00+00:00
GBP	34566.8382	2021-09-19T20:48:00+00:00
EUR	40498.9186	2021-09-19T20:48:00+00:00
USD	47592.9498	2021-09-19T20:53:00+00:00
GBP	34625.6319	2021-09-19T20:53:00+00:00
EUR	40567.802	2021-09-19T20:53:00+00:00
USD	47587.394	2021-09-19T20:58:00+00:00
GBP	34621.5899	2021-09-19T20:58:00+00:00
EUR	40563.0664	2021-09-19T20:58:00+00:00
USD	47659.75	2021-09-19T21:03:00+00:00
GBP	34674.2315	2021-09-19T21:03:00+00:00
EUR	40624.742	2021-09-19T21:03:00+00:00
USD	47654.6817	2021-09-19T21:08:00+00:00
GBP	34666.5888	2021-09-19T21:08:00+00:00
EUR	40621.8037	2021-09-19T21:08:00+00:00
USD	47577.6896	2021-09-19T21:13:00+00:00
GBP	34610.5806	2021-09-19T21:13:00+00:00
EUR	40556.1741	2021-09-19T21:13:00+00:00
USD	47543.2924	2021-09-19T21:18:00+00:00
GBP	34585.5583	2021-09-19T21:18:00+00:00
EUR	40526.8533	2021-09-19T21:18:00+00:00
USD	47500.1658	2021-09-19T21:23:00+00:00
GBP	34554.1856	2021-09-19T21:23:00+00:00
EUR	40490.0913	2021-09-19T21:23:00+00:00
USD	47417.9417	2021-09-19T21:28:00+00:00
GBP	34494.3713	2021-09-19T21:28:00+00:00
EUR	40420.0018	2021-09-19T21:28:00+00:00
USD	47472.8493	2021-09-19T21:33:00+00:00
GBP	34534.3141	2021-09-19T21:33:00+00:00
EUR	40466.8062	2021-09-19T21:33:00+00:00
USD	47459.6583	2021-09-19T21:38:00+00:00
GBP	34524.7183	2021-09-19T21:38:00+00:00
EUR	40455.562	2021-09-19T21:38:00+00:00
USD	47578.7378	2021-09-19T21:43:00+00:00
GBP	34611.3431	2021-09-19T21:43:00+00:00
EUR	40557.0676	2021-09-19T21:43:00+00:00
USD	47533.0571	2021-09-19T21:48:00+00:00
GBP	34578.1125	2021-09-19T21:48:00+00:00
EUR	40518.1285	2021-09-19T21:48:00+00:00
USD	47412.9946	2021-09-19T21:53:00+00:00
GBP	34490.7726	2021-09-19T21:53:00+00:00
EUR	40415.7848	2021-09-19T21:53:00+00:00
USD	47449.7624	2021-09-19T21:58:00+00:00
GBP	34517.5194	2021-09-19T21:58:00+00:00
EUR	40447.1265	2021-09-19T21:58:00+00:00
USD	47478.46	2021-09-19T22:03:00+00:00
GBP	34538.3956	2021-09-19T22:03:00+00:00
EUR	40471.5889	2021-09-19T22:03:00+00:00
USD	47571.6787	2021-09-19T22:08:00+00:00
GBP	34624.6182	2021-09-19T22:08:00+00:00
EUR	40560.8026	2021-09-19T22:08:00+00:00
USD	47433.7303	2021-09-19T22:13:00+00:00
GBP	34524.2137	2021-09-19T22:13:00+00:00
EUR	40443.1843	2021-09-19T22:13:00+00:00
USD	47329.4617	2021-09-19T22:18:00+00:00
GBP	34448.3227	2021-09-19T22:18:00+00:00
EUR	40354.2823	2021-09-19T22:18:00+00:00
USD	47152.9533	2021-09-19T22:23:00+00:00
GBP	34319.8527	2021-09-19T22:23:00+00:00
EUR	40203.7868	2021-09-19T22:23:00+00:00
USD	47142.2381	2021-09-19T22:28:00+00:00
GBP	34312.0537	2021-09-19T22:28:00+00:00
EUR	40194.6507	2021-09-19T22:28:00+00:00
USD	47295.3981	2021-09-19T22:33:00+00:00
GBP	34423.5299	2021-09-19T22:33:00+00:00
EUR	40325.2388	2021-09-19T22:33:00+00:00
USD	47143.0667	2021-09-19T22:38:00+00:00
GBP	34312.6568	2021-09-19T22:38:00+00:00
EUR	40195.3572	2021-09-19T22:38:00+00:00
USD	47120.6755	2021-09-19T22:43:00+00:00
GBP	34296.3595	2021-09-19T22:43:00+00:00
EUR	40176.2659	2021-09-19T22:43:00+00:00
USD	46946.8205	2021-09-19T22:48:00+00:00
GBP	34169.8208	2021-09-19T22:48:00+00:00
EUR	40028.0328	2021-09-19T22:48:00+00:00
USD	47025.9576	2021-09-19T22:53:00+00:00
GBP	34227.42	2021-09-19T22:53:00+00:00
EUR	40095.5071	2021-09-19T22:53:00+00:00
USD	47058.6766	2021-09-19T22:58:00+00:00
GBP	34251.2342	2021-09-19T22:58:00+00:00
EUR	40123.4041	2021-09-19T22:58:00+00:00
USD	47137.7104	2021-09-19T23:03:00+00:00
GBP	34308.7583	2021-09-19T23:03:00+00:00
EUR	40190.7903	2021-09-19T23:03:00+00:00
USD	47079.3117	2021-09-19T23:08:00+00:00
GBP	34295.3954	2021-09-19T23:08:00+00:00
EUR	40146.1298	2021-09-19T23:08:00+00:00
USD	47003.52	2021-09-19T23:13:00+00:00
GBP	34240.1842	2021-09-19T23:13:00+00:00
EUR	40081.4996	2021-09-19T23:13:00+00:00
USD	47187.8183	2021-09-19T23:18:00+00:00
GBP	34374.4381	2021-09-19T23:18:00+00:00
EUR	40238.6571	2021-09-19T23:18:00+00:00
USD	47166.4651	2021-09-19T23:23:00+00:00
GBP	34358.8832	2021-09-19T23:23:00+00:00
EUR	40220.4484	2021-09-19T23:23:00+00:00
USD	47196.6384	2021-09-19T23:28:00+00:00
GBP	34380.8632	2021-09-19T23:28:00+00:00
EUR	40246.1783	2021-09-19T23:28:00+00:00
USD	47298.0524	2021-09-19T23:33:00+00:00
GBP	34454.7392	2021-09-19T23:33:00+00:00
EUR	40332.6574	2021-09-19T23:33:00+00:00
USD	47270.0846	2021-09-19T23:38:00+00:00
GBP	34434.3658	2021-09-19T23:38:00+00:00
EUR	40308.8083	2021-09-19T23:38:00+00:00
USD	47217.2817	2021-09-19T23:43:00+00:00
GBP	34395.901	2021-09-19T23:43:00+00:00
EUR	40263.7815	2021-09-19T23:43:00+00:00
USD	47187.3517	2021-09-19T23:48:00+00:00
GBP	34374.0982	2021-09-19T23:48:00+00:00
EUR	40238.2591	2021-09-19T23:48:00+00:00
USD	47214.02	2021-09-19T23:53:00+00:00
GBP	34393.525	2021-09-19T23:53:00+00:00
EUR	40261.0001	2021-09-19T23:53:00+00:00
USD	47251.5567	2021-09-19T23:58:00+00:00
GBP	34420.869	2021-09-19T23:58:00+00:00
EUR	40293.0089	2021-09-19T23:58:00+00:00
USD	47209.8557	2021-09-20T00:03:00+00:00
GBP	34390.4915	2021-09-20T00:03:00+00:00
EUR	40257.4491	2021-09-20T00:03:00+00:00
USD	47194.5667	2021-09-20T00:08:00+00:00
GBP	34376.1921	2021-09-20T00:08:00+00:00
EUR	40236.1526	2021-09-20T00:08:00+00:00
USD	47094.7216	2021-09-20T00:13:00+00:00
GBP	34303.4655	2021-09-20T00:13:00+00:00
EUR	40151.0287	2021-09-20T00:13:00+00:00
USD	47107.5438	2021-09-20T00:18:00+00:00
GBP	34312.8051	2021-09-20T00:18:00+00:00
EUR	40161.9604	2021-09-20T00:18:00+00:00
USD	46981.7325	2021-09-20T00:23:00+00:00
GBP	34221.1651	2021-09-20T00:23:00+00:00
EUR	40054.6989	2021-09-20T00:23:00+00:00
USD	46892.9183	2021-09-20T00:28:00+00:00
GBP	34156.4735	2021-09-20T00:28:00+00:00
EUR	39978.9796	2021-09-20T00:28:00+00:00
USD	46878.4444	2021-09-20T00:33:00+00:00
GBP	34145.9308	2021-09-20T00:33:00+00:00
EUR	39966.6397	2021-09-20T00:33:00+00:00
USD	46956.3202	2021-09-20T00:38:00+00:00
GBP	34202.6549	2021-09-20T00:38:00+00:00
EUR	40033.0334	2021-09-20T00:38:00+00:00
USD	47018.6845	2021-09-20T00:43:00+00:00
GBP	34248.0806	2021-09-20T00:43:00+00:00
EUR	40086.2026	2021-09-20T00:43:00+00:00
USD	46982.129	2021-09-20T00:48:00+00:00
GBP	34221.4539	2021-09-20T00:48:00+00:00
EUR	40055.0369	2021-09-20T00:48:00+00:00
USD	46903.0833	2021-09-20T00:53:00+00:00
GBP	34163.8776	2021-09-20T00:53:00+00:00
EUR	39987.6458	2021-09-20T00:53:00+00:00
USD	46950.02	2021-09-20T00:58:00+00:00
GBP	34198.0659	2021-09-20T00:58:00+00:00
EUR	40027.6621	2021-09-20T00:58:00+00:00
USD	46988.115	2021-09-20T01:03:00+00:00
GBP	34225.814	2021-09-20T01:03:00+00:00
EUR	40060.1403	2021-09-20T01:03:00+00:00
USD	47087.21	2021-09-20T01:08:00+00:00
GBP	34306.9407	2021-09-20T01:08:00+00:00
EUR	40162.9416	2021-09-20T01:08:00+00:00
USD	47034.87	2021-09-20T01:13:00+00:00
GBP	34268.8067	2021-09-20T01:13:00+00:00
EUR	40118.2983	2021-09-20T01:13:00+00:00
USD	47087.5157	2021-09-20T01:18:00+00:00
GBP	34307.1635	2021-09-20T01:18:00+00:00
EUR	40163.2024	2021-09-20T01:18:00+00:00
USD	47070.8454	2021-09-20T01:23:00+00:00
GBP	34295.0177	2021-09-20T01:23:00+00:00
EUR	40148.9834	2021-09-20T01:23:00+00:00
USD	47126.2508	2021-09-20T01:28:00+00:00
GBP	34335.3852	2021-09-20T01:28:00+00:00
EUR	40196.2413	2021-09-20T01:28:00+00:00
USD	47115.0445	2021-09-20T01:33:00+00:00
GBP	34327.2205	2021-09-20T01:33:00+00:00
EUR	40186.683	2021-09-20T01:33:00+00:00
USD	47176.0297	2021-09-20T01:38:00+00:00
GBP	34371.6533	2021-09-20T01:38:00+00:00
EUR	40238.7002	2021-09-20T01:38:00+00:00
USD	47157.6138	2021-09-20T01:43:00+00:00
GBP	34358.2358	2021-09-20T01:43:00+00:00
EUR	40222.9924	2021-09-20T01:43:00+00:00
USD	47131.3283	2021-09-20T01:48:00+00:00
GBP	34339.0846	2021-09-20T01:48:00+00:00
EUR	40200.5722	2021-09-20T01:48:00+00:00
USD	47201.9583	2021-09-20T01:53:00+00:00
GBP	34390.5444	2021-09-20T01:53:00+00:00
EUR	40260.816	2021-09-20T01:53:00+00:00
USD	47282.1292	2021-09-20T01:58:00+00:00
GBP	34448.9555	2021-09-20T01:58:00+00:00
EUR	40329.1975	2021-09-20T01:58:00+00:00
USD	47194.18	2021-09-20T02:03:00+00:00
GBP	34384.8772	2021-09-20T02:03:00+00:00
EUR	40254.1814	2021-09-20T02:03:00+00:00
USD	47188.5647	2021-09-20T02:08:00+00:00
GBP	34413.063	2021-09-20T02:08:00+00:00
EUR	40268.3617	2021-09-20T02:08:00+00:00
USD	47242.87	2021-09-20T02:13:00+00:00
GBP	34452.6661	2021-09-20T02:13:00+00:00
EUR	40314.7031	2021-09-20T02:13:00+00:00
USD	47150.0383	2021-09-20T02:18:00+00:00
GBP	34384.967	2021-09-20T02:18:00+00:00
EUR	40235.4852	2021-09-20T02:18:00+00:00
USD	47109.422	2021-09-20T02:23:00+00:00
GBP	34355.3468	2021-09-20T02:23:00+00:00
EUR	40200.8252	2021-09-20T02:23:00+00:00
USD	46972.621	2021-09-20T02:28:00+00:00
GBP	34255.5824	2021-09-20T02:28:00+00:00
EUR	40084.0862	2021-09-20T02:28:00+00:00
USD	46893.24	2021-09-20T02:33:00+00:00
GBP	34197.6925	2021-09-20T02:33:00+00:00
EUR	40016.3464	2021-09-20T02:33:00+00:00
USD	46244.6363	2021-09-20T02:38:00+00:00
GBP	33724.6871	2021-09-20T02:38:00+00:00
EUR	39462.8603	2021-09-20T02:38:00+00:00
USD	45989.8681	2021-09-20T02:43:00+00:00
GBP	33538.8931	2021-09-20T02:43:00+00:00
EUR	39245.4539	2021-09-20T02:43:00+00:00
USD	46069.7383	2021-09-20T02:48:00+00:00
GBP	33597.1399	2021-09-20T02:48:00+00:00
EUR	39313.6112	2021-09-20T02:48:00+00:00
USD	46047.7717	2021-09-20T02:53:00+00:00
GBP	33581.1203	2021-09-20T02:53:00+00:00
EUR	39294.866	2021-09-20T02:53:00+00:00
USD	46102.8693	2021-09-20T02:58:00+00:00
GBP	33621.3012	2021-09-20T02:58:00+00:00
EUR	39341.8835	2021-09-20T02:58:00+00:00
USD	45481.9885	2021-09-20T03:03:00+00:00
GBP	33168.5133	2021-09-20T03:03:00+00:00
EUR	38812.0549	2021-09-20T03:03:00+00:00
USD	45496.8456	2021-09-20T03:08:00+00:00
GBP	33194.817	2021-09-20T03:08:00+00:00
EUR	38845.2067	2021-09-20T03:08:00+00:00
USD	45594.5497	2021-09-20T03:13:00+00:00
GBP	33266.1026	2021-09-20T03:13:00+00:00
EUR	38928.6265	2021-09-20T03:13:00+00:00
USD	45607.7734	2021-09-20T03:18:00+00:00
GBP	33275.7507	2021-09-20T03:18:00+00:00
EUR	38939.9169	2021-09-20T03:18:00+00:00
USD	45740.1167	2021-09-20T03:23:00+00:00
GBP	33372.3093	2021-09-20T03:23:00+00:00
EUR	39052.9116	2021-09-20T03:23:00+00:00
USD	45689.0707	2021-09-20T03:28:00+00:00
GBP	33335.0658	2021-09-20T03:28:00+00:00
EUR	39009.3285	2021-09-20T03:28:00+00:00
USD	45689.5649	2021-09-20T03:33:00+00:00
GBP	33335.4263	2021-09-20T03:33:00+00:00
EUR	39009.7505	2021-09-20T03:33:00+00:00
USD	45591.5841	2021-09-20T03:38:00+00:00
